,trade_date,close,open,high,low,vol
752,20210312,3453.0777,3447.2033,3454.5064,3417.2389,358027035.0
753,20210311,3436.8313,3369.9024,3436.8313,3369.9024,322112044.0
754,20210310,3357.7372,3389.8388,3397.0251,3354.823,299749166.0
755,20210309,3359.292,3415.3391,3429.1503,3328.3119,407652539.0
756,20210308,3421.4141,3524.983,3542.3039,3421.2153,387047954.0
757,20210305,3501.9867,3463.3086,3523.5682,3456.6668,356409223.0
758,20210304,3503.4916,3546.6406,3552.2024,3487.3757,393616120.0
759,20210303,3576.9045,3500.1576,3577.6218,3498.7192,347656846.0
760,20210302,3508.5912,3566.852,3566.852,3485.3635,339830486.0
761,20210301,3551.3998,3531.4802,3552.5665,3511.9888,315487526.0
762,20210226,3509.0804,3514.5648,3550.4055,3500.7036,333280067.0
763,20210225,3585.0458,3595.5424,3608.5568,3568.4735,366232299.0
764,20210224,3564.0799,3638.9359,3645.6474,3531.5936,362158952.0
765,20210223,3636.3573,3617.7013,3672.1511,3617.7013,398873174.0
766,20210222,3642.4449,3707.1912,3717.2669,3642.4449,488821478.0
767,20210219,3696.168,3661.7834,3699.6502,3634.0149,361059804.0
768,20210218,3675.3571,3721.0865,3731.687,3663.6637,340309065.0
769,20210210,3655.088,3612.6125,3662.7655,3612.5049,257940824.0
770,20210209,3603.489,3539.7726,3604.0112,3528.6755,253821760.0
771,20210208,3532.4467,3504.5631,3542.2075,3492.1286,249799619.0
772,20210205,3496.3329,3509.4874,3536.5417,3492.9624,290146174.0
773,20210204,3501.8592,3503.7785,3524.7219,3465.7706,298834854.0
774,20210203,3517.308,3531.149,3544.0092,3508.5069,297351716.0
775,20210202,3533.6849,3510.8084,3535.502,3495.5681,264540630.0
776,20210201,3505.2836,3477.1715,3506.3889,3469.875,277567901.0
777,20210129,3483.0692,3521.7175,3531.5981,3446.5471,293662664.0
778,20210128,3505.1759,3534.6685,3549.544,3496.8788,270862461.0
779,20210127,3573.3412,3567.5485,3578.7968,3546.492,264107161.0
780,20210126,3569.429,3610.9686,3610.9686,3564.7415,278139884.0
781,20210125,3624.2381,3605.3611,3637.1002,3591.0204,327341070.0
782,20210122,3606.7496,3616.5401,3616.5401,3585.0339,324463084.0
783,20210121,3621.2641,3590.9247,3636.2444,3585.8017,327466995.0
784,20210120,3583.092,3564.121,3589.9624,3556.4425,272271661.0
785,20210119,3566.3814,3596.3564,3603.1477,3553.0236,323439541.0
786,20210118,3596.2237,3554.7977,3608.7665,3544.2614,301652565.0
787,20210115,3566.3778,3566.2847,3589.2655,3533.7882,324612744.0
788,20210114,3565.9046,3584.9324,3599.0584,3559.6001,347666819.0
789,20210113,3598.6518,3613.281,3622.3475,3575.5945,388127791.0
790,20210112,3608.3389,3518.0106,3608.3389,3517.4689,323406153.0
791,20210111,3531.4978,3571.3212,3597.7022,3516.9862,362479154.0
792,20210108,3570.1082,3577.6923,3588.0625,3544.8912,345557896.0
793,20210107,3576.2046,3552.9087,3576.2046,3526.6174,405348226.0
794,20210106,3550.8767,3530.9072,3556.8022,3513.1262,370230926.0
795,20210105,3528.6767,3492.1912,3528.6767,3484.7151,407995934.0
796,20210104,3502.9584,3474.6793,3511.6554,3457.2061,380790800.0
797,20201231,3473.0693,3419.7267,3474.9182,3419.7267,335673926.0
798,20201230,3414.4527,3375.0086,3414.4539,3374.4156,291023543.0
799,20201229,3379.0362,3399.2939,3407.0884,3376.0876,311769185.0
800,20201228,3397.2854,3396.359,3412.5193,3383.654,316181542.0
801,20201225,3396.5626,3351.7901,3397.0066,3348.3453,294546895.0
802,20201224,3363.1133,3382.193,3394.0746,3354.0215,275044450.0
803,20201223,3382.3195,3362.4721,3394.2089,3360.2019,299523527.0
804,20201222,3356.7822,3410.9678,3415.7538,3353.8581,323037654.0
805,20201221,3420.5693,3394.3945,3423.6088,3381.1158,283759794.0
806,20201218,3394.896,3400.4855,3413.8134,3382.7508,280992641.0
807,20201217,3404.8732,3367.277,3406.1547,3354.0112,275463631.0
808,20201216,3366.9832,3371.2632,3378.6626,3359.1705,220813976.0
809,20201215,3367.2326,3366.5813,3373.5579,3348.4192,225667402.0
810,20201214,3369.1201,3349.534,3371.1291,3338.6263,239807926.0
811,20201211,3347.191,3381.008,3383.1783,3325.172,298617158.0
812,20201210,3373.2758,3365.731,3384.8875,3357.7531,247308304.0
813,20201209,3371.964,3416.0782,3422.536,3371.9156,260747424.0
814,20201208,3410.1771,3417.6936,3428.6618,3403.0263,226907328.0
815,20201207,3416.6037,3446.6478,3449.5782,3414.3142,254522508.0
816,20201204,3444.5814,3436.7291,3448.4036,3417.0484,256276705.0
817,20201203,3442.1359,3448.5403,3452.1612,3428.8044,298459930.0
818,20201202,3449.3805,3453.5181,3465.7288,3435.8712,312811114.0
819,20201201,3451.9384,3388.9867,3457.6354,3386.9113,316188980.0
820,20201130,3391.7551,3418.1583,3456.7365,3391.7551,384989968.0
821,20201127,3408.3071,3373.8434,3408.3071,3364.4919,280649894.0
822,20201126,3369.7334,3360.0609,3371.4537,3344.2822,255886822.0
823,20201125,3362.3274,3417.515,3423.4853,3362.3274,322110207.0
824,20201124,3402.8225,3407.4087,3413.9263,3396.2436,300994144.0
825,20201123,3414.4899,3384.1039,3431.6529,3377.9862,373872047.0
826,20201120,3377.7267,3359.5966,3380.1489,3356.3086,261271219.0
827,20201119,3363.0876,3339.0864,3367.3328,3330.4496,253262992.0
828,20201118,3347.3034,3337.3315,3358.8938,3333.9916,287531259.0
829,20201117,3339.895,3347.1513,3347.6979,3323.9506,283632479.0
830,20201116,3346.9692,3325.6209,3346.9692,3313.6469,279593761.0
831,20201113,3310.1046,3327.2293,3327.2293,3291.6425,227898364.0
832,20201112,3338.6788,3344.4562,3350.2848,3329.485,216501309.0
833,20201111,3342.2025,3354.0247,3365.836,3339.0407,271204653.0
834,20201110,3360.1485,3387.6219,3387.6219,3346.1715,278701113.0
835,20201109,3373.7337,3329.4285,3380.8235,3329.4285,310219771.0
836,20201106,3312.159,3326.4645,3326.4645,3292.1507,234864132.0
837,20201105,3320.1333,3305.5798,3320.408,3291.6,226801462.0
838,20201104,3277.4402,3273.4326,3286.6212,3254.1113,188514128.0
839,20201103,3271.0744,3239.8063,3278.3806,3237.8539,215297864.0
840,20201102,3225.1196,3228.715,3242.8041,3209.9094,226779137.0
841,20201030,3224.5325,3278.6312,3279.8563,3219.4216,230188803.0
842,20201029,3272.7274,3235.7647,3289.7655,3231.1243,184703589.0
843,20201028,3269.238,3256.2225,3275.8714,3238.382,173181965.0
844,20201027,3254.3157,3240.7395,3258.3369,3235.5443,149115566.0
845,20201026,3251.1188,3258.7028,3264.4464,3226.6018,167731795.0
846,20201023,3277.9972,3308.1581,3326.0489,3276.6197,174208982.0
847,20201022,3312.5005,3315.8206,3320.8787,3281.3662,165949987.0
848,20201021,3325.0247,3332.147,3332.147,3304.1693,177632115.0
849,20201020,3328.1029,3307.1498,3328.1029,3293.7662,165084762.0
850,20201019,3312.6671,3351.0961,3371.0862,3307.8407,212303540.0
851,20201016,3336.3582,3334.4568,3348.9543,3319.11,194295421.0
852,20201015,3332.1832,3342.9222,3354.5784,3330.0014,191031282.0
853,20201014,3340.7782,3353.6247,3353.6247,3332.9635,198659382.0
854,20201013,3359.7499,3353.1213,3361.8315,3334.4989,204926103.0
855,20201012,3358.4652,3287.3281,3359.1526,3286.1111,259622408.0
856,20201009,3272.0762,3262.6105,3280.5124,3260.1873,188325648.0
857,20200930,3218.0521,3232.7104,3244.9134,3202.3435,153504457.0
858,20200929,3224.3593,3231.8551,3242.7937,3219.7902,151349870.0
859,20200928,3217.5346,3224.9769,3238.1825,3210.8925,155982783.0
860,20200925,3219.4179,3234.3739,3239.4662,3208.0349,164822419.0
861,20200924,3223.1764,3262.879,3265.3451,3221.2365,206736011.0
862,20200923,3279.7105,3278.8358,3289.7624,3264.8907,169178068.0
863,20200922,3274.3015,3290.6656,3320.2278,3265.7025,214015065.0
864,20200921,3316.9351,3348.8988,3350.5893,3313.0714,216503093.0
865,20200918,3338.0897,3270.911,3338.3243,3268.526,256260788.0
866,20200917,3270.435,3277.3238,3290.4094,3248.499,202931972.0
867,20200916,3283.9244,3293.1678,3302.4556,3271.075,200443364.0
868,20200915,3295.6795,3277.1284,3297.6904,3263.7522,197684400.0
869,20200914,3278.8138,3275.9181,3283.5325,3261.1479,213924137.0
870,20200911,3260.3461,3225.7836,3262.4976,3220.5363,221698830.0
871,20200910,3234.8234,3282.232,3285.4731,3227.6435,312472804.0
872,20200909,3254.6279,3280.9974,3289.6148,3238.5606,351509747.0
873,20200908,3316.417,3301.2173,3324.3929,3276.4431,271066278.0
874,20200907,3292.5907,3349.9184,3368.2446,3285.6326,260616567.0
875,20200904,3355.3666,3336.4076,3360.1061,3328.5518,221636550.0
876,20200903,3384.9806,3404.0319,3425.6294,3374.2634,255346279.0
877,20200902,3404.8017,3420.4693,3421.3959,3377.2111,261546319.0
878,20200901,3410.6068,3389.7424,3410.6068,3381.7108,246999249.0
879,20200831,3395.6775,3416.5497,3442.7363,3395.4675,323473890.0
880,20200828,3403.8066,3346.2893,3405.8768,3339.6494,271325549.0
881,20200827,3350.1128,3333.4909,3351.8324,3312.9859,237099353.0
882,20200826,3329.7388,3371.8083,3382.6032,3320.1355,294451036.0
883,20200825,3373.5781,3392.8797,3408.8697,3364.1602,277113421.0
884,20200824,3385.6383,3391.1132,3396.5663,3368.0258,266227841.0
885,20200821,3380.6825,3380.2269,3393.9175,3358.0005,287488340.0
886,20200820,3363.8988,3385.9645,3394.557,3352.7767,335600982.0
887,20200819,3408.1288,3444.5646,3454.4613,3406.1642,405722214.0
888,20200818,3451.0894,3441.9337,3456.7206,3432.6402,380729275.0
889,20200817,3438.801,3373.9018,3450.8987,3369.3742,434598260.0
890,20200814,3360.0988,3315.6687,3362.0267,3302.7357,305998376.0
891,20200813,3320.7261,3328.1754,3338.1518,3309.4629,324291278.0
892,20200812,3319.2656,3327.4929,3335.729,3263.2653,378328959.0
893,20200811,3340.29,3379.4874,3409.0589,3336.0945,400452706.0
894,20200810,3379.2524,3341.5276,3399.9323,3335.0427,381379630.0
895,20200807,3354.0352,3370.5878,3374.133,3307.7127,403929633.0
896,20200806,3386.4631,3380.7621,3392.7048,3334.3341,415302510.0
897,20200805,3377.5648,3363.3324,3383.6365,3333.877,385823027.0
898,20200804,3371.6875,3376.4402,3391.0743,3352.5017,442328551.0
899,20200803,3367.9658,3332.1826,3368.1028,3327.6773,407460867.0
900,20200731,3310.0065,3280.7959,3333.7859,3261.6135,353758979.0
901,20200730,3286.822,3299.5718,3312.4508,3282.1617,340704121.0
902,20200729,3294.5521,3221.9883,3294.5521,3209.9902,324924062.0
903,20200728,3227.9604,3226.1329,3245.2967,3208.4939,289377861.0
904,20200727,3205.2268,3210.3863,3221.9846,3174.6583,299319021.0
905,20200724,3196.7684,3310.6449,3319.1268,3184.9645,427054026.0
906,20200723,3325.1102,3306.1489,3336.3002,3257.8269,407042499.0
907,20200722,3333.1635,3315.1816,3381.9757,3311.7862,393335335.0
908,20200721,3320.8947,3330.5467,3336.6791,3300.5719,359252029.0
909,20200720,3314.149,3243.9105,3314.149,3220.684,418555306.0
910,20200717,3214.1287,3214.4022,3252.7786,3181.2745,359652413.0
911,20200716,3210.0986,3356.359,3373.5317,3209.7272,490613123.0
912,20200715,3361.3044,3422.0778,3432.4506,3345.7488,492030542.0
913,20200714,3414.6186,3435.0237,3451.2224,3366.0828,543211492.0
914,20200713,3443.2863,3379.3867,3458.7914,3369.0378,558006875.0
915,20200710,3383.3222,3418.9347,3433.1085,3372.5066,556120011.0
916,20200709,3450.5935,3403.4832,3456.9721,3393.6379,620001823.0
917,20200708,3403.4401,3337.5518,3421.5312,3327.7062,587081685.0
918,20200707,3345.3369,3380.9536,3407.0811,3336.2416,657840159.0
919,20200706,3332.8807,3187.8393,3337.2723,3187.8393,643878906.0
920,20200703,3152.8126,3103.9952,3152.8126,3103.9952,458793851.0
921,20200702,3090.5693,3023.7189,3092.4432,3021.6736,391127996.0
922,20200701,3025.981,2991.1813,3026.1862,2984.9841,273313140.0
923,20200630,2984.6741,2965.1054,2990.8253,2965.1054,214957214.0
924,20200629,2961.5164,2973.0757,2977.9122,2951.7702,220622729.0
925,20200624,2979.5505,2972.9827,2982.9425,2971.2235,213200732.0
926,20200623,2970.6203,2960.8875,2972.4025,2949.8469,225212208.0
927,20200622,2965.2717,2966.9008,2983.4382,2959.035,267883834.0
928,20200619,2967.6341,2938.7887,2973.3164,2935.8239,264313961.0
929,20200618,2939.3151,2929.8799,2942.8983,2920.1054,258691377.0
930,20200617,2935.873,2932.6708,2936.6162,2919.0353,234654391.0
931,20200616,2931.7493,2912.8251,2931.7791,2909.1341,223313065.0
932,20200615,2890.0306,2908.2767,2922.5364,2890.0306,243205046.0
933,20200612,2919.7408,2876.8029,2930.255,2872.6165,236008642.0
934,20200611,2920.8968,2939.7914,2952.651,2912.1932,233722947.0
935,20200610,2943.7525,2951.2784,2951.3298,2934.8428,207925969.0
936,20200609,2956.1116,2939.5351,2957.1186,2932.9385,209048585.0
937,20200608,2937.7712,2941.9816,2950.0656,2934.2103,231124360.0
938,20200605,2930.7993,2923.1891,2930.7993,2909.1181,217360673.0
939,20200604,2919.2506,2931.8376,2932.9677,2910.7516,226605873.0
940,20200603,2923.3711,2930.3906,2942.7597,2922.6612,255663980.0
941,20200602,2921.398,2916.3168,2926.3588,2909.1277,256108049.0
942,20200601,2915.4311,2871.9641,2917.1508,2871.9641,260196050.0
943,20200529,2852.3512,2835.584,2855.3756,2829.6271,206792804.0
944,20200528,2846.2217,2838.2072,2861.9241,2820.1455,207546019.0
945,20200527,2836.8036,2847.3198,2848.9965,2831.9281,198149343.0
946,20200526,2846.5473,2827.8967,2848.3371,2825.901,174562369.0
947,20200525,2817.9697,2816.241,2821.4978,2802.4653,172885557.0
948,20200522,2813.7654,2863.0462,2863.0462,2808.0177,209063712.0
949,20200521,2867.9237,2890.7213,2891.5177,2864.2073,203532038.0
950,20200520,2883.7378,2896.4657,2896.4657,2876.1766,210519985.0
951,20200519,2898.576,2897.6867,2900.2187,2887.5768,197222405.0
952,20200518,2875.4176,2872.5244,2889.9795,2862.2709,226022882.0
953,20200515,2868.4587,2880.7067,2884.2199,2863.3698,188983592.0
954,20200514,2870.3422,2887.0577,2887.0577,2869.1832,197776202.0
955,20200513,2898.0495,2882.9552,2900.2587,2875.5354,185061310.0
956,20200512,2891.5564,2894.6171,2897.9018,2871.23,197082985.0
957,20200511,2894.802,2901.5739,2914.2838,2884.3806,225120410.0
958,20200508,2895.3444,2882.7078,2903.7967,2879.2034,226822075.0
959,20200507,2871.5232,2876.4727,2882.0222,2864.5813,226736957.0
960,20200506,2878.1402,2831.6326,2879.2634,2830.6536,249826616.0
961,20200430,2860.0822,2832.3843,2865.59,2832.3843,242455278.0
962,20200429,2822.4424,2801.383,2831.7642,2800.7379,202061807.0
963,20200428,2810.0243,2819.9914,2821.745,2758.2459,253872745.0
964,20200427,2815.4947,2812.2422,2832.6662,2802.9579,210130981.0
965,20200424,2808.5293,2834.9387,2834.9387,2802.4989,235185076.0
966,20200423,2838.4994,2850.5104,2853.6357,2835.8961,248779037.0
967,20200422,2843.9804,2814.0661,2843.9804,2808.4819,217320000.0
968,20200421,2827.0133,2842.2372,2842.2372,2808.0214,233235870.0
969,20200420,2852.5528,2840.4085,2852.99,2833.2615,211847078.0
970,20200417,2838.4945,2835.5581,2854.9599,2830.0217,245736750.0
971,20200416,2819.935,2798.4295,2823.3382,2796.8388,203003773.0
972,20200415,2811.1741,2826.6618,2829.7503,2808.7039,205621146.0
973,20200414,2827.283,2794.801,2827.2981,2789.4279,202696569.0
974,20200413,2783.0476,2784.5979,2792.8906,2774.0808,177124554.0
975,20200410,2796.6312,2827.1873,2833.0148,2789.9756,233454768.0
976,20200409,2825.9036,2825.8393,2832.395,2820.4326,238184843.0
977,20200408,2815.3686,2805.9166,2823.2139,2800.2963,243515305.0
978,20200407,2820.7634,2806.9676,2823.2767,2801.8386,270198186.0
979,20200403,2763.9874,2773.5764,2780.5868,2754.0731,200837404.0
980,20200402,2780.6379,2720.2284,2780.6379,2719.9043,217864600.0
981,20200401,2734.5215,2743.5409,2773.3641,2731.0794,217253427.0
982,20200331,2750.2962,2767.3072,2771.1683,2743.1154,218598674.0
983,20200330,2747.2138,2739.7191,2759.0989,2723.0543,239706604.0
984,20200327,2772.2033,2792.9843,2805.5479,2771.7563,240764066.0
985,20200326,2764.9109,2761.8961,2788.5038,2753.4282,234084022.0
986,20200325,2781.5913,2775.3032,2788.6354,2757.8016,273144466.0
987,20200324,2722.4381,2703.0193,2723.4066,2667.1333,257021930.0
988,20200323,2660.1674,2677.591,2703.3295,2656.5008,249820250.0
989,20200320,2745.6182,2727.0186,2751.8964,2702.4933,252019507.0
990,20200319,2702.1296,2719.4063,2736.82,2646.8048,302302747.0
991,20200318,2728.7563,2792.3221,2815.8737,2728.7563,291159852.0
992,20200317,2779.6407,2796.284,2826.9068,2715.2213,306149677.0
993,20200316,2789.2537,2897.3009,2898.0349,2784.6616,351878665.0
994,20200313,2887.4265,2804.2322,2910.8812,2799.9841,366450436.0
995,20200312,2923.4856,2936.0163,2944.4651,2906.2838,307778457.0
996,20200311,2968.5174,3001.7616,3010.0286,2968.5174,352470970.0
997,20200310,2996.7618,2918.9347,3000.2963,2904.7989,393296648.0
998,20200309,2943.2907,2987.1805,2989.2051,2940.7138,414560736.0
999,20200306,3034.5113,3039.9395,3052.4439,3029.4632,362061533.0
1000,20200305,3071.6771,3036.1545,3074.2571,3022.9262,445425806.0
1001,20200304,3011.6657,2981.806,3012.0035,2974.3583,353338278.0
1002,20200303,2992.8968,3006.8888,3026.842,2976.623,410108047.0
1003,20200302,2970.9312,2899.31,2982.5068,2899.31,367333369.0
1004,20200228,2880.3038,2924.6407,2948.1261,2878.5443,401216914.0
1005,20200227,2991.3288,2992.4919,3009.4575,2980.4774,350523658.0
1006,20200226,2987.9287,2978.4195,3028.7788,2974.9423,469049552.0
1007,20200225,3013.0501,2982.0696,3016.9458,2943.7168,441622762.0
1008,20200224,3031.2333,3027.8925,3042.1821,3007.3557,370430044.0
1009,20200221,3039.6692,3022.2455,3058.898,3020.141,364557276.0
1010,20200220,3030.1542,2981.8802,3031.3706,2968.4451,345732881.0
1011,20200219,2975.4019,2979.5223,2998.2718,2971.8219,315141151.0
1012,20200218,2984.9716,2981.4097,2990.6003,2960.7751,311665913.0
1013,20200217,2983.6224,2924.9913,2983.6371,2924.9913,313198007.0
1014,20200214,2917.0077,2899.8659,2926.9427,2899.5739,250650627.0
1015,20200213,2906.0735,2927.1443,2935.406,2901.2425,274804844.0
1016,20200212,2926.8991,2895.5561,2926.8991,2892.424,248733429.0
1017,20200211,2901.6744,2894.5414,2913.8159,2882.2428,269168335.0
1018,20200210,2890.4878,2860.499,2891.8479,2851.0503,294929784.0
1019,20200207,2875.9636,2858.9324,2875.9636,2838.7702,309479642.0
1020,20200206,2866.5097,2826.8851,2876.5878,2807.609,316392142.0
1021,20200205,2818.0878,2792.3713,2842.7426,2778.8641,309761823.0
1022,20200204,2783.2875,2685.2693,2786.1642,2685.2693,364046200.0
1023,20200203,2746.6056,2716.6978,2766.5773,2716.6978,215912103.0
1024,20200123,2976.5281,3037.9524,3045.0406,2955.346,272763234.0
1025,20200122,3060.7545,3038.4868,3069.2527,3006.2677,223852865.0
1026,20200121,3052.1419,3085.7895,3085.7895,3051.2301,234830739.0
1027,20200120,3095.7873,3082.1134,3096.3105,3070.4801,210493341.0
1028,20200117,3075.4955,3081.4641,3091.9516,3067.2525,190304299.0
1029,20200116,3074.0814,3095.7342,3096.3717,3070.884,203375475.0
1030,20200115,3090.0379,3103.1749,3107.9426,3082.0425,202313023.0
1031,20200114,3106.8204,3120.6669,3127.1692,3105.6049,229973769.0
1032,20200113,3115.5696,3091.493,3115.5696,3075.3837,210621004.0
1033,20200110,3092.2907,3102.2938,3105.2248,3081.3961,210442462.0
1034,20200109,3094.8819,3082.6398,3097.3291,3080.1313,243435649.0
1035,20200108,3066.8925,3094.2389,3094.2389,3059.1313,297872553.0
1036,20200107,3104.8015,3085.4882,3105.4507,3084.329,276583111.0
1037,20200106,3083.4083,3070.9088,3107.2032,3065.3088,312575842.0
1038,20200103,3083.7858,3089.022,3093.8192,3074.5178,261496667.0
1039,20200102,3085.1976,3066.3357,3098.1001,3066.3357,292470208.0
1040,20191231,3050.124,3036.3858,3051.677,3030.5122,217429022.0
1041,20191230,3040.0239,2998.1689,3041.3969,2983.3436,248066530.0
1042,20191227,3005.0355,3006.8517,3036.1127,3003.6309,247102779.0
1043,20191226,3007.3546,2981.2485,3007.3546,2980.3966,182440426.0
1044,20191225,2981.8805,2980.4276,2988.2924,2970.6572,175654028.0
1045,20191224,2982.6806,2965.8258,2983.8194,2960.6839,163030250.0
1046,20191223,2962.7513,2999.0357,3009.338,2960.435,205716617.0
1047,20191220,3004.9376,3019.6395,3027.4835,3002.2601,215075755.0
1048,20191219,3017.0658,3017.153,3021.4176,3007.992,208624264.0
1049,20191218,3017.0444,3021.4657,3033.2337,3011.7207,244089691.0
1050,20191217,3022.4219,2985.2619,3039.3834,2982.4956,293032254.0
1051,20191216,2984.3925,2970.9694,2984.6414,2958.7064,211862119.0
1052,20191213,2967.6764,2937.7763,2969.9809,2935.849,211978585.0
1053,20191212,2915.6983,2926.3416,2926.3416,2913.4755,151760804.0
1054,20191211,2924.4173,2922.602,2928.2564,2915.0008,165541087.0
1055,20191210,2917.3157,2908.9439,2919.2011,2902.7896,170123998.0
1056,20191209,2914.4775,2914.4576,2919.5888,2905.2503,160796527.0
1057,20191206,2912.0136,2902.278,2912.0136,2894.7513,134128878.0
1058,20191205,2899.4685,2886.5164,2902.002,2885.0798,143163096.0
1059,20191204,2878.1157,2876.9079,2882.4981,2869.4219,125543653.0
1060,20191203,2884.6988,2869.8822,2884.8559,2857.3204,123778742.0
1061,20191202,2875.8072,2874.4484,2888.8897,2870.2424,128755806.0
1062,20191129,2871.9813,2885.9744,2892.3882,2858.5808,122612968.0
1063,20191128,2889.6934,2902.3644,2909.8398,2883.4339,119522468.0
1064,20191127,2903.1947,2905.3959,2914.4865,2893.4175,133862205.0
1065,20191126,2907.0602,2912.5209,2915.0411,2897.9276,170004663.0
1066,20191125,2906.1688,2885.6133,2906.6091,2880.6542,178587429.0
1067,20191122,2885.2884,2906.2433,2925.0178,2873.99,158623365.0
1068,20191121,2903.6379,2902.5529,2910.3608,2891.5314,123458607.0
1069,20191120,2911.0534,2928.1068,2930.4929,2907.4229,137357530.0
1070,20191119,2933.9908,2904.2783,2933.9908,2902.855,135417604.0
1071,20191118,2909.2002,2889.5495,2911.3784,2884.0883,124433177.0
1072,20191115,2891.3431,2911.35,2917.8293,2891.2043,135519463.0
1073,20191114,2909.8697,2907.7358,2917.374,2899.6186,129145448.0
1074,20191113,2905.2409,2913.0197,2913.8612,2893.9712,129765841.0
1075,20191112,2914.8232,2912.9956,2918.303,2891.5105,129729154.0
1076,20191111,2909.9746,2949.9619,2949.9619,2906.769,157916105.0
1077,20191108,2964.1849,2993.9773,2998.7594,2962.8447,149742107.0
1078,20191107,2978.7144,2978.1531,2988.955,2969.1201,136952678.0
1079,20191106,2978.5955,2992.0399,2995.5629,2969.7242,165263547.0
1080,20191105,2991.5622,2977.7048,3008.3144,2968.0324,179891593.0
1081,20191104,2975.4919,2964.576,2983.0581,2964.576,167248364.0
1082,20191101,2958.1992,2924.3402,2959.833,2917.1455,159907373.0
1083,20191031,2929.0561,2944.8427,2946.7523,2923.5167,161571483.0
1084,20191030,2939.3209,2949.4631,2953.2986,2934.8279,158798110.0
1085,20191029,2954.176,2979.0365,2979.0365,2954.176,166110058.0
1086,20191028,2980.0498,2958.686,2980.128,2956.9607,173731481.0
1087,20191025,2954.9327,2940.4741,2958.2409,2920.5195,136860706.0
1088,20191024,2940.9215,2944.0067,2953.0441,2927.0612,126540290.0
1089,20191023,2941.6188,2952.9693,2957.2995,2934.6274,123812881.0
1090,20191022,2954.3799,2945.6001,2954.6415,2934.3873,117482048.0
1091,20191021,2939.6179,2933.8969,2940.3246,2917.6884,132475107.0
1092,20191018,2938.1413,2982.3417,2987.2035,2933.2424,149990678.0
1093,20191017,2977.3342,2979.9929,2986.7191,2969.568,122527614.0
1094,20191016,2978.7124,2992.6103,3010.4241,2975.9233,149885496.0
1095,20191015,2991.0459,3005.6646,3005.6646,2986.3033,155376904.0
1096,20191014,3007.8834,2993.9617,3026.3834,2989.8125,208614802.0
1097,20191011,2973.6558,2954.8189,2980.7875,2943.0137,161203746.0
1098,20191010,2947.7106,2923.7069,2949.2404,2918.2284,134239752.0
1099,20191009,2924.8566,2902.0751,2924.8566,2891.5394,130424144.0
1100,20191008,2913.5704,2905.7559,2933.0163,2905.7559,125535812.0
1101,20190930,2905.1892,2927.9165,2936.482,2905.1892,116646811.0
1102,20190927,2932.167,2929.486,2939.0789,2920.93,132905777.0
1103,20190926,2929.0875,2964.4776,2970.0354,2928.2589,188932541.0
1104,20190925,2955.4325,2977.6676,2977.6676,2955.4325,168543135.0
1105,20190924,2985.3406,2979.4752,3002.8967,2973.7601,163902761.0
1106,20190923,2977.0767,2998.3995,2998.3995,2960.827,168139450.0
1107,20190920,3006.4467,3004.8142,3011.34,2996.1929,182145302.0
1108,20190919,2999.2789,2992.9222,2999.2789,2975.3978,162690615.0
1109,20190918,2985.6586,2984.0837,2996.4022,2982.4003,168046699.0
1110,20190917,2978.1178,3023.7109,3023.7109,2970.5704,223338061.0
1111,20190916,3030.7544,3041.922,3042.9284,3020.0495,221878959.0
1112,20190912,3031.2351,3016.6267,3033.473,3005.1948,196968701.0
1113,20190911,3008.8118,3029.9334,3030.557,3004.2152,229837362.0
1114,20190910,3021.2024,3027.4103,3027.4103,3005.3825,240012947.0
1115,20190909,3024.7388,3023.778,3026.2398,3005.6949,243377752.0
1116,20190906,2999.6013,2996.6216,2999.9434,2981.5983,216826035.0
1117,20190905,2985.8648,2972.6619,3015.8443,2972.6619,305438706.0
1118,20190904,2957.4116,2927.747,2957.4116,2925.8825,225495907.0
1119,20190903,2930.1538,2925.9422,2930.1538,2915.1974,189001216.0
1120,20190902,2924.1063,2886.9418,2928.4793,2883.6823,202786807.0
1121,20190830,2886.2365,2907.3825,2914.5767,2874.1028,193959951.0
1122,20190829,2890.9192,2895.9991,2898.6046,2878.5878,178613082.0
1123,20190828,2893.7564,2901.6267,2905.4354,2887.0115,183097903.0
1124,20190827,2902.1932,2879.5154,2919.6444,2879.406,208141794.0
1125,20190826,2863.5673,2851.0158,2870.4939,2849.2381,169895363.0
1126,20190823,2897.4253,2885.151,2902.4563,2878.7443,159156826.0
1127,20190822,2883.4358,2887.6649,2888.4969,2867.5522,149206215.0
1128,20190821,2880.3307,2875.4708,2885.5861,2872.5573,159019665.0
1129,20190820,2880.0012,2879.0816,2892.0796,2874.9988,189677206.0
1130,20190819,2883.096,2835.5181,2883.096,2829.8542,214546668.0
1131,20190816,2823.8238,2817.5708,2840.3164,2811.8016,148582344.0
1132,20190815,2815.7976,2762.339,2815.8964,2756.8341,152772152.0
1133,20190814,2808.9146,2824.4864,2829.8906,2807.719,144014641.0
1134,20190813,2797.2596,2798.0512,2802.0415,2790.608,130916505.0
1135,20190812,2814.9944,2781.9816,2814.9944,2776.6197,131563433.0
1136,20190809,2774.7532,2805.5856,2808.3289,2770.4777,148240293.0
1137,20190808,2794.5523,2784.1835,2799.6859,2782.2447,149539564.0
1138,20190807,2768.6795,2789.0187,2792.6934,2768.6795,157716752.0
1139,20190806,2777.5559,2776.9889,2787.4185,2733.9242,231123727.0
